trade_date,open,high,low,close,volume
20250320,709.09,709.09,709.09,709.09,0
20250321,706.55,706.55,706.55,706.55,0
20250324,705.92,705.92,705.92,705.92,0
20250325,704.56,704.56,704.56,704.56,0
20250326,707.79,707.79,707.79,707.79,0
20250327,709.29,709.29,709.29,709.29,0
20250328,721.03,721.03,721.03,721.03,0
20250331,730.8,730.8,730.8,730.8,0
20250401,735.84,735.84,735.84,735.84,0
20250402,732.5,732.5,732.5,732.5,0
20250403,738.94,738.94,738.94,738.94,0
20250407,713.98,713.98,713.98,713.98,0
20250408,717.5,717.5,717.5,717.5,0
20250409,728.88,728.88,728.88,728.88,0
20250410,741.26,741.26,741.26,741.26,0
20250411,757.1,757.1,757.1,757.1,0
20250414,762.47,762.47,762.47,762.47,0
20250415,762.9,762.9,762.9,762.9,0
20250416,781.62,781.62,781.62,781.62,0
20250417,786.0,786.0,786.0,786.0,0
20250418,788.62,788.62,788.62,788.62,0
20250421,804.11,804.11,804.11,804.11,0
20250422,825.8,825.8,825.8,825.8,0
20250423,786.99,786.99,786.99,786.99,0
20250424,792.47,792.47,792.47,792.47,0
20250425,785.6,785.6,785.6,785.6,0
20250428,778.4,778.4,778.4,778.4,0
20250429,780.05,780.05,780.05,780.05,0
20250430,780.19,780.19,780.19,780.19,0
20250506,792.2,792.2,792.2,792.2,0
20250507,798.51,798.51,798.51,798.51,0
20250508,786.5,786.5,786.5,786.5,0
20250509,785.5,785.5,785.5,785.5,0
20250512,759.0,759.0,759.0,759.0,0
20250513,763.9,763.9,763.9,763.9,0
20250514,758.38,758.38,758.38,758.38,0
20250515,735.86,735.86,735.86,735.86,0
20250516,746.4,746.4,746.4,746.4,0
20250519,754.5,754.5,754.5,754.5,0
20250520,753.49,753.49,753.49,753.49,0
20250521,773.82,773.82,773.82,773.82,0
20250522,778.36,778.36,778.36,778.36,0
20250523,776.4,776.4,776.4,776.4,0
20250526,773.94,773.94,773.94,773.94,0
20250527,768.75,768.75,768.75,768.75,0
