trade_date,open,high,low,close,volume
20220216,4475.01,4475.01,4475.01,4475.01,0
20220217,4380.26,4380.26,4380.26,4380.26,0
20220218,4348.87,4348.87,4348.87,4348.87,0
20220222,4304.76,4304.76,4304.76,4304.76,0
20220223,4225.5,4225.5,4225.5,4225.5,0
20220224,4288.7,4288.7,4288.7,4288.7,0
20220225,4384.65,4384.65,4384.65,4384.65,0
20220228,4373.94,4373.94,4373.94,4373.94,0
20220301,4306.26,4306.26,4306.26,4306.26,0
20220302,4386.54,4386.54,4386.54,4386.54,0
20220303,4363.49,4363.49,4363.49,4363.49,0
20220304,4328.87,4328.87,4328.87,4328.87,0
20220307,4201.09,4201.09,4201.09,4201.09,0
20220308,4170.7,4170.7,4170.7,4170.7,0
20220309,4277.88,4277.88,4277.88,4277.88,0
20220310,4259.52,4259.52,4259.52,4259.52,0
20220311,4204.31,4204.31,4204.31,4204.31,0
20220314,4173.11,4173.11,4173.11,4173.11,0
20220315,4262.45,4262.45,4262.45,4262.45,0
20220316,4357.86,4357.86,4357.86,4357.86,0
20220317,4411.67,4411.67,4411.67,4411.67,0
20220318,4463.12,4463.12,4463.12,4463.12,0
20220321,4461.18,4461.18,4461.18,4461.18,0
20220322,4511.61,4511.61,4511.61,4511.61,0
20220323,4456.24,4456.24,4456.24,4456.24,0
20220324,4520.16,4520.16,4520.16,4520.16,0
20220325,4543.06,4543.06,4543.06,4543.06,0
20220328,4575.52,4575.52,4575.52,4575.52,0
20220329,4631.6,4631.6,4631.6,4631.6,0
20220330,4602.45,4602.45,4602.45,4602.45,0
20220331,4530.41,4530.41,4530.41,4530.41,0
20220401,4545.86,4545.86,4545.86,4545.86,0
20220404,4582.64,4582.64,4582.64,4582.64,0
20220405,4525.12,4525.12,4525.12,4525.12,0
